ocid,releasedate,aw_value
ocds-0c46vo-0384-47QSWA19F223A,2019-11-16 05:37:26.623762,62.16
ocds-0c46vo-0384-SPE2DX19F79DA,2019-11-16 09:48:50.168480,12.09
ocds-0c46vo-0384-SPE7L119F282G,2019-11-16 05:37:21.831659,62.7
ocds-0c46vo-0384-SPE2D619F38ZS,2019-11-16 09:48:38.862449,8.61
ocds-0c46vo-0384-47QSEA19F39A7,2019-11-16 05:37:18.380211,63.0
ocds-0c46vo-0384-SPE2D619F38TK,2019-11-16 09:48:30.299020,9.22
ocds-0c46vo-0384-47QSEA20C005X,2019-11-16 14:52:15.514714,484.0
ocds-0c46vo-0384-SPE3SU19F7C7N,2019-11-16 15:59:00.018762,326.96
ocds-0c46vo-0384-36C25019P0796,2019-11-16 14:52:03.691830,14182.14
ocds-0c46vo-0384-SPE2DV19FM8K7,2019-11-16 15:58:56.869003,111.58
ocds-0c46vo-0384-15B31720PVUP30002,2019-11-16 14:47:06.227010,12144.2
ocds-0c46vo-0384-SPE2D619F70CY,2019-11-16 15:58:42.701267,333.37
ocds-0c46vo-0384-SPE7L019V3861,2019-11-16 14:48:38.966204,15520.52
ocds-0c46vo-0384-SPE2DV19FRW43,2019-11-16 15:58:33.150132,112.88
ocds-0c46vo-0384-47QSCC20F05H1,2019-11-16 14:48:23.322917,2511.36
ocds-0c46vo-0384-SPE2DV19FCAV1,2019-11-16 15:58:32.165145,166.22
ocds-0c46vo-0384-SPE2DX19F6DB7,2019-11-16 14:46:32.934257,24628.29
ocds-0c46vo-0384-SPE3SU19F7DVX,2019-11-16 15:21:25.705726,1303.91
ocds-0c46vo-0384-47QSEA19F35QT,2019-11-16 14:46:11.029135,1926.86
ocds-0c46vo-0384-47QSHA19F2KBX,2019-11-16 05:36:22.333045,237.1
ocds-0c46vo-0384-SPE2DV19FC6ZC,2019-11-16 09:48:23.821323,12.9
ocds-0c46vo-0384-47QSHA20F09L6,2019-11-16 15:58:21.111226,16.17
ocds-0c46vo-0384-SPE2DX19FA5A4,2019-11-16 14:46:06.319978,1954.02
ocds-0c46vo-0384-SPE3SU19F5Z0B,2019-11-16 15:57:51.117326,168.41
ocds-0c46vo-0384-SPE3SU19F7QC9,2019-11-16 05:35:48.979571,239.35
ocds-0c46vo-0384-SPE2DX19FAPU3,2019-11-16 14:43:18.760255,2372.52
ocds-0c46vo-0384-47QSEA20F0DQ8,2019-11-16 15:57:31.837503,24.21
ocds-0c46vo-0384-47QSEA20F0HJT,2019-11-16 14:43:16.264623,17.76
ocds-0c46vo-0384-SPE2DX19F0GJ8,2019-11-16 15:57:05.256322,122.7
ocds-0c46vo-0384-47QSWA20F0AJC,2019-11-16 14:43:08.622628,19.0
ocds-0c46vo-0384-SPE7L119FAN5J,2019-11-16 15:56:53.294907,172.61
ocds-0c46vo-0384-47QSWA20F0AVD,2019-11-16 14:41:20.095270,32.98
ocds-0c46vo-0384-SPE5E819V4621,2019-11-16 15:55:51.691431,131.4
ocds-0c46vo-0384-N4002719F0050,2019-11-16 14:41:18.173190,1694515.59
ocds-0c46vo-0384-SPE60719FC6LP,2019-11-16 15:55:15.191767,367.11
ocds-0c46vo-0384-47QSEA20F0HKG,2019-11-16 14:41:05.493944,34.8
ocds-0c46vo-0384-SPE7L119F411R,2019-11-16 15:54:28.557887,375.7
ocds-0c46vo-0384-47QMCA19F074K,2019-11-16 14:40:33.611145,21714.0
ocds-0c46vo-0384-47QSCC20F04JW,2019-11-16 15:53:32.825482,62.55
ocds-0c46vo-0384-SPE2DV19FC5AC,2019-11-16 14:39:52.478034,2973.6
ocds-0c46vo-0384-SPE3SU19F8990,2019-11-16 15:53:17.958452,150.25
ocds-0c46vo-0384-47QSHA19F2TDH,2019-11-16 14:39:45.572500,137.95
ocds-0c46vo-0384-47QSWA19P0B4Q,2019-11-16 15:53:07.941752,192.18
ocds-0c46vo-0384-123J1419C0914,2019-11-16 14:39:38.222430,1171333.9
ocds-0c46vo-0384-47QSWA19F2V5U,2019-11-16 15:52:40.741889,155.0
ocds-0c46vo-0384-47QSWA19F2VUV,2019-11-16 14:38:38.517996,6.62
ocds-0c46vo-0384-47QSWA19F2VQ9,2019-11-16 15:52:10.518938,157.92
ocds-0c46vo-0384-47QSHA19F2EXH,2019-11-16 14:37:48.806364,342.3
ocds-0c46vo-0384-47QSWA19P0E1T,2019-11-16 15:51:45.485121,399.9
ocds-0c46vo-0384-47QMCA19F036L,2019-11-16 14:36:58.214377,18845.0
ocds-0c46vo-0384-SPE7M419P1442,2019-11-16 09:47:22.110937,0.0
ocds-0c46vo-0384-47QSEA19F39QJ,2019-11-16 05:35:47.760563,66.48
ocds-0c46vo-0384-47QSHA20F09UL,2019-11-16 15:51:44.809197,87.36
ocds-0c46vo-0384-47QSEA19F4JAV,2019-11-16 14:36:55.722675,17.95
ocds-0c46vo-0384-SPE3SU19F7D43,2019-11-16 15:50:58.279708,410.83
ocds-0c46vo-0384-47QMCA19F037E,2019-11-16 14:36:26.909171,25935.0
ocds-0c46vo-0384-47QSEA19F3Y41,2019-11-16 15:50:30.481137,413.66
ocds-0c46vo-0384-47QMCA19F036J,2019-11-16 14:36:17.041866,19325.0
ocds-0c46vo-0384-SPE60719FC6JE,2019-11-16 15:50:23.919049,416.78
ocds-0c46vo-0384-47QSEA20F0GX5,2019-11-16 14:35:40.464946,104.44
ocds-0c46vo-0384-SPE3SU19F7CRF,2019-11-16 15:50:20.050911,418.96
ocds-0c46vo-0384-47QSHA19F2U48,2019-11-16 14:35:06.694853,36.87
ocds-0c46vo-0384-SPE2DV19FAR4C,2019-11-16 15:49:35.368115,177.18
ocds-0c46vo-0384-SPE2DX19FBUSL,2019-11-16 14:33:54.875153,4509.24
ocds-0c46vo-0384-SPE3SU19F7D2F,2019-11-16 15:49:34.385556,430.98
ocds-0c46vo-0384-47QSCC20F062A,2019-11-16 14:33:41.360260,153.78
ocds-0c46vo-0384-SPE2DX19FJ676,2019-11-16 15:49:15.616101,215.24
ocds-0c46vo-0384-SP47W119F942N,2019-11-16 09:47:21.524923,0.0
ocds-0c46vo-0384-SPE2DX19FVXF0,2019-11-16 05:35:33.699919,48.75
ocds-0c46vo-0384-SPE7LX19F2539,2019-11-16 09:47:20.910143,0.0
ocds-0c46vo-0384-47QSEA19F4RAW,2019-11-16 05:34:12.197157,53.82
ocds-0c46vo-0384-47QSEA19F390S,2019-11-16 09:46:41.150984,12.0
ocds-0c46vo-0384-47QSHA20F0CF3,2019-11-16 14:33:13.775706,165.0
ocds-0c46vo-0384-SPE3SU19F893E,2019-11-16 15:48:18.570815,187.09
ocds-0c46vo-0384-SPE60719FCHK2,2019-11-16 14:32:26.909183,80.31
ocds-0c46vo-0422-291633,2019-11-25 20:49:56.082194,586583010.0
ocds-0c46vo-0384-47QSEA20F0DAW,2019-11-16 15:48:13.674452,180.0
ocds-0c46vo-0384-47QSEA20F0HKH,2019-11-16 14:31:27.259052,224.88
ocds-0c46vo-0384-SPE3SU19F5ZCG,2019-11-16 15:47:47.945467,220.0
ocds-0c46vo-0384-SPE2DX19FP0NN,2019-11-16 14:31:06.566024,8.67
ocds-0c46vo-0384-47QSHA20F09CZ,2019-11-16 15:47:38.519760,206.36
ocds-0c46vo-0384-SPE8E319FEZQM,2019-11-16 05:34:11.027435,53.97
ocds-0c46vo-0384-SPE2DX19FFNU5,2019-11-16 09:46:01.017972,19.3
ocds-0c46vo-0384-47QSWA19F2MAF,2019-11-16 05:33:00.394268,259.35
ocds-0c46vo-0384-SPE7M119F482X,2019-11-16 09:45:52.543362,21.52
ocds-0c46vo-0384-SPE4A619FBWY6,2019-11-16 05:32:51.244389,261.3
ocds-0c46vo-0384-47QSEA19F38BS,2019-11-16 09:44:52.585787,14.76
ocds-0c46vo-0384-SPE4A619FBVY5,2019-11-16 05:32:50.633172,261.5
ocds-0c46vo-0384-SPE2DV19FFLKD,2019-11-16 09:44:06.053981,24.85
ocds-0c46vo-0384-SPE2DV19F1SH7,2019-11-16 05:32:24.584395,61.68
ocds-0c46vo-0384-47QSHA19F2WRL,2019-11-16 09:43:43.477864,25.29
ocds-0c46vo-0384-SPE3SU19F7PLP,2019-11-16 05:30:44.328118,277.39
ocds-0c46vo-0384-SPE7L119FAR4S,2019-11-16 09:42:58.908244,17.32
ocds-0c46vo-0384-SPE2D619F39YU,2019-11-16 05:30:40.670901,80.31
ocds-0c46vo-0384-SPE4A619F101P,2019-11-16 09:42:57.467837,27.96
ocds-0c46vo-0384-SPE2DX19FW31T,2019-11-16 05:30:39.375668,71.44
ocds-0c46vo-0384-SPE2DV19FKSCS,2019-11-16 09:39:18.199185,22.38
ocds-0c46vo-0384-SPE2D619F79WD,2019-11-16 05:28:18.352757,294.9
ocds-0c46vo-0384-SPE7M119F309D,2019-11-16 09:38:29.778057,22.98
ocds-0c46vo-0384-SPE3SU19F7Q4S,2019-11-16 05:28:14.242106,295.68
ocds-0c46vo-0384-SPE3SU19F8G4F,2019-11-16 09:38:28.301431,41.05
ocds-0c46vo-0384-47QSEA19F4R4K,2019-11-16 05:28:10.165878,83.6
ocds-0c46vo-0384-SPE2DV19F9WFS,2019-11-16 09:37:57.188901,42.54
ocds-0c46vo-0384-SPE2DX19FG0BH,2019-11-16 05:27:23.623812,302.46
ocds-0c46vo-0384-SPE4A619FB8PD,2019-11-16 09:37:28.776784,24.87
ocds-0c46vo-0384-SP47W119F573W,2019-11-16 05:26:26.580361,96.0
ocds-0c46vo-0384-SPE4A619FBSR9,2019-11-16 09:36:35.336718,542.96
ocds-0c46vo-0384-47QSHA19F2Y98,2019-11-16 05:26:21.266646,95.79
ocds-0c46vo-0384-SPE4A619FBRZ1,2019-11-16 09:35:57.853627,636.5
ocds-0c46vo-0384-SPE3SU19F8LBS,2019-11-16 05:25:53.841941,97.58
ocds-0c46vo-0384-47QSHA19F2WW9,2019-11-16 09:35:57.598443,50.65
ocds-0c46vo-0384-SPE4A619V7826,2019-11-16 05:25:27.425296,100.0
ocds-0c46vo-0384-SPE2D619F0M98,2019-11-16 09:35:04.138457,53.22
ocds-0c46vo-0384-SPE3SU19F7MYD,2019-11-16 05:25:25.984622,318.33
ocds-0c46vo-0384-SPE60719FC9XD,2019-11-16 09:35:03.856506,901.94
ocds-0c46vo-0384-SPE8E819F0764,2019-11-16 05:25:18.413633,100.04
ocds-0c46vo-0384-SPE2DX19FB06Z,2019-11-16 09:34:52.675852,28.99
ocds-0c46vo-0384-47QSEA19F450A,2019-11-16 05:24:50.515240,322.86
ocds-0c46vo-0384-47QSCC19F26KQ,2019-11-16 09:34:28.864560,55.4
ocds-0c46vo-0384-SPE3SU19F7QTL,2019-11-16 05:23:56.190451,332.35
ocds-0c46vo-0384-SPE60719FC9UJ,2019-11-16 09:34:24.355207,1089.08
ocds-0c46vo-0384-SPE2DS19V4437,2019-11-16 05:23:23.417608,108.8
ocds-0c46vo-0384-SPE60719FC9PT,2019-11-16 09:33:52.604820,1221.53
ocds-0c46vo-0384-SPE60719FCY82,2019-11-16 05:23:21.533085,336.33
ocds-0c46vo-0384-47QSHA19F2WR8,2019-11-16 09:33:42.882136,58.23
ocds-0c46vo-0384-47QSHA19F2YJ9,2019-11-16 05:22:48.019004,112.72
ocds-0c46vo-0384-47QSWA19P0G8V,2019-11-16 09:33:34.866936,59.1
ocds-0c46vo-0384-SPE3SU19F7NHA,2019-11-16 05:22:45.684374,341.13
ocds-0c46vo-0384-47QSEA19F423B,2019-11-16 09:33:34.632610,1609.14
ocds-0c46vo-0384-SPE2D619F1P74,2019-11-16 05:21:19.620675,121.8
ocds-0c46vo-0384-SPE60719FCA28,2019-11-16 09:33:07.416817,1677.79
ocds-0c46vo-0384-47QSEA19F39LJ,2019-11-16 05:20:37.082187,114.0
ocds-0c46vo-0384-SPE4A619FZ1UD,2019-11-16 09:32:36.055524,61.8
ocds-0c46vo-0384-47QSHA19F20YP,2019-11-16 05:20:36.704434,114.1
ocds-0c46vo-0384-SPE60719FC9RY,2019-11-16 09:31:37.336237,4899.77
ocds-0c46vo-0384-47QSEA20F0GXP,2019-11-16 14:31:02.180976,242.38
ocds-0c46vo-0384-SPE3SU19F7EBK,2019-11-16 15:47:23.283614,462.69
ocds-0c46vo-0384-47QSWA19F2VSS,2019-11-16 14:30:55.834864,113.55
ocds-0c46vo-0384-SPE3SU19F7NPY,2019-11-16 05:20:31.770384,363.38
ocds-0c46vo-0384-SPE2DX19FVWL3,2019-11-16 09:31:22.786978,7512.0
ocds-0c46vo-0384-SPE7MX19FAL64,2019-11-16 05:19:48.004833,117.66
ocds-0c46vo-0384-47QSHA19F2WNZ,2019-11-16 09:30:42.844125,69.7
ocds-0c46vo-0384-SPE7M119FAJ51,2019-11-16 05:19:07.737154,138.02
ocds-0c46vo-0384-47QSHA19P09FZ,2019-11-16 09:30:42.649853,69.7
ocds-0c46vo-0384-SPE7L119FAT8E,2019-11-16 05:18:57.927791,120.08
ocds-0c46vo-0384-SPE5E219V4958,2019-11-16 09:30:17.305758,71.6
ocds-0c46vo-0384-47QSWA20F088M,2019-11-16 15:46:55.715396,246.85
ocds-0c46vo-0384-47QSEA20F0GXR,2019-11-16 14:30:27.709907,273.8
ocds-0c46vo-0384-SPE2DV19F5HKY,2019-11-16 15:46:50.912033,226.55
ocds-0c46vo-0384-SPE2DV19F2VEF,2019-11-16 14:30:27.303955,6235.12
ocds-0c46vo-0384-SPE60719FBKVY,2019-11-16 15:46:48.982325,227.0
ocds-0c46vo-0384-SPE60719FCHY8,2019-11-16 14:30:05.581128,149.71
ocds-0c46vo-0384-47QSEA20F0DN7,2019-11-16 15:46:43.605938,261.56
ocds-0c46vo-0384-47QSCC19F1HH6,2019-11-16 05:17:54.249114,125.65
ocds-0c46vo-0384-SPE2DV19F68H3,2019-11-16 09:30:05.061176,36.17
ocds-0c46vo-0384-SPE3SU19F7PGU,2019-11-16 05:17:45.985767,388.95
ocds-0c46vo-0384-47QSWA19P0G69,2019-11-16 09:29:00.351198,77.7
ocds-0c46vo-0384-SPE3SU19F7MV1,2019-11-16 05:17:45.547666,389.05
ocds-0c46vo-0384-SPE7M119FA9FS,2019-11-16 09:27:58.734002,21.74
ocds-0c46vo-0384-SPE8ED19V0307,2019-11-16 05:16:21.190489,405.0
ocds-0c46vo-0384-47QSEA19F38TN,2019-11-16 09:25:01.097565,44.65
ocds-0c46vo-0384-47QSWA19F2MN0,2019-11-16 05:15:49.419658,409.62
ocds-0c46vo-0384-SPE4A619FBPRZ,2019-11-16 09:24:59.242137,96.35
ocds-0c46vo-0384-47QSWA19F21ED,2019-11-16 05:14:32.849703,140.0
ocds-0c46vo-0384-SPE4A619FBPCT,2019-11-16 09:24:27.846934,98.7
ocds-0c46vo-0384-SPE3SU19F8LK3,2019-11-16 05:14:28.311368,175.89
ocds-0c46vo-0384-47QSHA19F2HQ7,2019-11-16 09:23:12.322261,70.88
ocds-0c46vo-0384-47QSHA20F0CM2,2019-11-16 14:29:58.896507,302.04
ocds-0c46vo-0384-SPE60719FCFH4,2019-11-16 15:45:50.630310,211.05
ocds-0c46vo-0384-SPE30019F2HU8,2019-11-16 14:29:31.286709,6925.34
ocds-0c46vo-0384-SPE3SU19F7DUL,2019-11-16 15:45:16.855531,495.16
ocds-0c46vo-0384-SPE60719FCJM6,2019-11-16 14:29:24.931659,180.92
ocds-0c46vo-0384-47QSCC19F2495,2019-11-16 15:44:45.348756,219.0
ocds-0c46vo-0384-SPE2DV19FC0T3,2019-11-16 05:13:41.366118,143.6
ocds-0c46vo-0384-47QSEA19F42DR,2019-11-16 09:23:09.898431,72.0
ocds-0c46vo-0384-SPE1C119F3574,2019-11-16 05:13:08.561365,441.0
ocds-0c46vo-0384-47QSHA19F2HYQ,2019-11-16 09:22:24.896639,84.0
ocds-0c46vo-0384-SPE5EY19F9801,2019-11-16 05:12:17.447719,196.56
ocds-0c46vo-0384-47QSHA19F2HWA,2019-11-16 09:21:48.519003,90.05
ocds-0c46vo-0384-SPE2D619F79AX,2019-11-16 05:12:15.201617,453.53
ocds-0c46vo-0384-SPE2D619F38MB,2019-11-16 09:21:44.021726,51.06
ocds-0c46vo-0384-SPE3SU19F67N3,2019-11-16 05:12:00.131542,150.67
ocds-0c46vo-0384-SPE3SU19F8HWN,2019-11-16 09:21:38.299565,113.8
ocds-0c46vo-0384-SPE60719FCACR,2019-11-16 05:11:06.299548,210.18
ocds-0c46vo-0384-47QSEA19F42Y7,2019-11-16 09:19:21.012062,132.72
ocds-0c46vo-0384-47QSHA19P09Q4,2019-11-16 05:10:02.853567,221.42
ocds-0c46vo-0384-47QSEA19F42V6,2019-11-16 09:18:33.955564,149.4
ocds-0c46vo-0384-47QSEA20F0H7P,2019-11-16 14:28:50.724172,391.5
ocds-0c46vo-0384-SPE2D619F33DR,2019-11-16 15:44:11.050397,244.58
ocds-0c46vo-0384-SPE30019F3TVW,2019-11-16 05:09:43.732995,223.47
ocds-0c46vo-0384-SPE2DV19FFLLA,2019-11-16 09:18:19.192162,132.98
ocds-0c46vo-0384-47QSCA19F028F,2019-11-16 05:09:34.264241,226.68
ocds-0c46vo-0384-47QSWA19F2L4C,2019-11-16 09:17:41.285821,167.1
ocds-0c46vo-0384-SPE3SU19F68C7,2019-11-16 05:08:46.774171,160.58
ocds-0c46vo-0384-SPE2DX19FE6C6,2019-11-16 09:16:51.238922,140.48
ocds-0c46vo-0384-SPE3SU19F8L7B,2019-11-16 05:08:30.994591,240.14
ocds-0c46vo-0384-47QSWA20F0ANE,2019-11-16 14:28:41.947312,402.82
ocds-0c46vo-0384-SPE60719FC5WD,2019-11-16 15:43:58.356742,513.6
ocds-0c46vo-0384-47QSEA19F4JKE,2019-11-16 14:28:22.597649,222.8
ocds-0c46vo-0384-47QSHA19F2TPF,2019-11-16 15:43:35.609464,230.1
ocds-0c46vo-0384-SPE2DV19F05TG,2019-11-16 14:27:48.238897,8281.39
ocds-0c46vo-0384-SPE2DV19FTVZ2,2019-11-16 15:41:36.256163,252.63
ocds-0c46vo-0384-SPE60719FCJV4,2019-11-16 14:27:45.679285,258.91
ocds-0c46vo-0384-47QSEA19F42MM,2019-11-16 09:16:11.764976,219.04
ocds-0c46vo-0384-47QSHA19F2XX3,2019-11-16 05:08:24.802509,242.28
ocds-0c46vo-0384-SPE1C119F4930,2019-11-16 09:14:59.325199,151.49
ocds-0c46vo-0384-SPE2D619F95BQ,2019-11-16 15:41:11.396028,256.44
ocds-0c46vo-0384-N0018319P0288,2019-11-16 14:27:41.871149,8555.31
ocds-0c46vo-0384-47QSEA20F0DTJ,2019-11-16 15:41:10.643012,1250.0
ocds-0c46vo-0384-47QSEA19F401N,2019-11-16 14:26:46.963197,14.76
ocds-0c46vo-0384-SPE60719FCDU9,2019-11-16 15:41:09.599213,257.24
ocds-0c46vo-0384-SPE4A719P5111,2019-11-16 14:26:09.462952,10000.0
ocds-0c46vo-0384-47QSCC19F1URU,2019-11-16 15:40:22.734162,579.54
ocds-0c46vo-0384-SPE60719FCHA0,2019-11-16 14:25:57.926947,374.77
ocds-0c46vo-0384-SPE3SU19F7DUZ,2019-11-16 15:39:43.671355,594.04
ocds-0c46vo-0384-SPE3SU19F680C,2019-11-16 05:08:02.359868,162.77
ocds-0c46vo-0384-SPE8EJ19F053N,2019-11-16 09:14:53.833086,152.03
ocds-0c46vo-0384-SPE2DV19FH4M9,2019-11-16 05:07:10.135961,165.43
ocds-0c46vo-0384-SPE2DV19FY5PB,2019-11-16 09:14:39.366904,64.03
ocds-0c46vo-0384-47QSEA20F0H94,2019-11-16 14:25:23.985482,1142.5
ocds-0c46vo-0384-47QMCD20PR011,2019-11-16 15:39:24.513731,7511.53
ocds-0c46vo-0384-47QSHA20F0CYP,2019-11-16 14:24:07.474650,2541.95
ocds-0c46vo-0384-70Z03420P4AB02100,2019-11-16 15:38:43.612423,18572.8
ocds-0c46vo-0384-SPE60719FCJC7,2019-11-16 14:23:59.217132,669.83
ocds-0c46vo-0384-SPE2D619F96GW,2019-11-16 15:38:43.037496,285.16
ocds-0c46vo-0384-47QSWA19F2HY4,2019-11-16 14:23:25.602297,21.57
ocds-0c46vo-0384-SPE2DV19FTUV6,2019-11-16 15:38:25.325882,621.06
ocds-0c46vo-0384-SPE60719FCKT1,2019-11-16 14:22:53.147460,867.84
ocds-0c46vo-0384-SPE2DV19FFKZL,2019-11-16 15:38:04.755424,294.24
ocds-0c46vo-0384-47QSCC19F1HG3,2019-11-16 05:06:57.050873,167.84
ocds-0c46vo-0384-47QSCC19F1GJM,2019-11-16 09:12:44.278570,68.46
ocds-0c46vo-0384-N3220519F7338,2019-11-16 14:21:45.689230,16646.0
ocds-0c46vo-0384-SPE2DX19F3QKD,2019-11-16 15:37:42.558136,637.2
ocds-0c46vo-0384-SPE60719FCHH9,2019-11-16 14:21:14.018049,1291.68
ocds-0c46vo-0384-SPE8EN19F4048,2019-11-16 15:37:00.027303,652.48
ocds-0c46vo-0384-SPE60719FCHH8,2019-11-16 14:21:09.884265,1340.91
ocds-0c46vo-0384-47QSEA20F0ESD,2019-11-16 15:36:08.088354,44.52
ocds-0c46vo-0384-SPE30019F2MN2,2019-11-16 14:20:58.691204,18368.7
ocds-0c46vo-0384-SPE3SU19F5YKY,2019-11-16 15:35:13.863055,314.48
ocds-0c46vo-0384-47QSWA19F2VVT,2019-11-16 14:20:32.229888,1822.0
ocds-0c46vo-0384-SPE8EE19F2345,2019-11-16 15:34:46.885598,719.9
ocds-0c46vo-0384-SP47W119F912X,2019-11-16 14:20:26.403545,27.5
ocds-0c46vo-0384-SPE2D619F1Q91,2019-11-16 05:06:47.691939,261.98
ocds-0c46vo-0384-SPE2DX19FB52X,2019-11-16 09:10:05.110985,179.52
ocds-0c46vo-0384-SPE3SU19F7MVG,2019-11-16 05:06:15.318885,542.75
ocds-0c46vo-0384-47QSEA19F42AM,2019-11-16 09:09:14.722278,810.0
ocds-0c46vo-0384-47QSEA20F0EC5,2019-11-16 15:34:34.030761,90.33
ocds-0c46vo-0384-47QSCC19F1VL8,2019-11-16 14:20:14.346996,28.23
ocds-0c46vo-0384-SPE8E519F4028,2019-11-16 15:33:52.513077,354.99
ocds-0c46vo-0384-SPE30019F2M84,2019-11-16 14:20:04.555596,21657.87
ocds-0c46vo-0384-SPE4A519FATM0,2019-11-16 15:33:31.149518,751.3
ocds-0c46vo-0384-SPE2DX19FH26T,2019-11-16 14:19:36.682300,29.72
ocds-0c46vo-0384-SPE5EK19V3417,2019-11-16 05:05:16.000102,283.62
ocds-0c46vo-0384-47QSHA19F2WXZ,2019-11-16 09:08:57.105503,186.45
ocds-0c46vo-0384-SPE7L519V1196,2019-11-16 05:04:06.015922,584.95
ocds-0c46vo-0384-47QSWA20F08W7,2019-11-16 15:32:51.095574,171.44
ocds-0c46vo-0384-SPE60819FA966,2019-11-16 14:19:28.418984,4551.19
ocds-0c46vo-0384-47QSEA19F4N8Z,2019-11-16 09:08:52.108610,187.68
ocds-0c46vo-0384-47QSWA20F08PD,2019-11-16 15:32:45.486121,177.58
ocds-0c46vo-0384-47QSEA20F0HZF,2019-11-16 14:18:50.902419,22.16
ocds-0c46vo-0384-SPE2DX19FA1D9,2019-11-16 15:32:42.463840,778.68
ocds-0c46vo-0384-47QSHA19F2UGU,2019-11-16 14:18:44.262728,27860.0
ocds-0c46vo-0384-SPE3SU19F5YWU,2019-11-16 15:32:38.156837,336.09
ocds-0c46vo-0384-47QSHA19F2FJ8,2019-11-16 14:18:12.118980,32.41
ocds-0c46vo-0384-SPE3SU19F7DYM,2019-11-16 15:32:03.638058,793.9
ocds-0c46vo-0384-47QSCC20F06PK,2019-11-16 14:18:12.050924,27.25
ocds-0c46vo-0384-SPMYM119P0628,2019-11-16 05:03:30.956884,181.75
ocds-0c46vo-0384-47QSEA19F390U,2019-11-16 09:08:44.312404,76.8
ocds-0c46vo-0384-SPE3SU19F8LDM,2019-11-16 05:02:46.175779,319.5
ocds-0c46vo-0384-47QSCC19F1WEY,2019-11-16 09:08:39.607400,902.36
ocds-0c46vo-0384-SPE3SU19F69L3,2019-11-16 05:02:42.300322,185.35
ocds-0c46vo-0422-277055,2019-11-25 20:48:27.758396,13200000.0
ocds-0c46vo-0384-SPE2D319F3707,2019-11-16 09:08:37.877006,77.3
ocds-0c46vo-0384-SPE7MX19FAV6F,2019-11-16 05:01:04.428238,342.96
ocds-0c46vo-0384-SPE60719FCSU5,2019-11-16 09:07:40.784147,195.92
ocds-0c46vo-0384-SPE3SU19F66Z2,2019-11-16 05:01:02.373101,193.78
ocds-0c46vo-0384-47QSWA19F2L9Q,2019-11-16 09:06:14.152584,1879.0
ocds-0c46vo-0384-SPE3SU19F68LF,2019-11-16 05:00:58.053711,194.16
ocds-0c46vo-0384-SPE3SU19F8H97,2019-11-16 09:03:54.518875,223.2
ocds-0c46vo-0384-SPE7L119FAS4X,2019-11-16 05:00:14.515055,196.76
ocds-0c46vo-0384-47QSEA19F42GK,2019-11-16 09:03:51.309959,7899.0
ocds-0c46vo-0384-SPE3SU19F6841,2019-11-16 04:58:39.691094,203.31
ocds-0c46vo-0384-140F0319P0028,2019-11-16 09:03:03.513198,30394.1
ocds-0c46vo-0384-47QSWA19F21E5,2019-11-16 04:58:28.957794,205.52
ocds-0c46vo-0384-47QSWA20F08V2,2019-11-16 15:31:55.144077,248.0
ocds-0c46vo-0384-47QSCC20F06SY,2019-11-16 14:17:50.884879,29.76
ocds-0c46vo-0384-SPE2DX19FFNM5,2019-11-16 15:31:26.916298,393.6
ocds-0c46vo-0384-47QSCC19F1GSX,2019-11-16 09:01:29.085169,95.4
ocds-0c46vo-0384-SPE2D619F41JH,2019-11-16 04:57:39.100087,209.0
ocds-0c46vo-0384-SPE2DX19FAXWL,2019-11-16 09:00:44.403570,2.0
ocds-0c46vo-0384-SPE7L719F2065,2019-11-16 04:55:05.709046,219.16
ocds-0c46vo-0384-SPE5EJ19P0723,2019-11-16 09:00:07.940007,250.0
ocds-0c46vo-0384-SPE60719FCYL4,2019-11-16 04:54:32.914964,472.82
ocds-0c46vo-0384-SPE3SU19F8GQY,2019-11-16 08:59:10.056271,259.15
ocds-0c46vo-0384-SPE4A619FB9CG,2019-11-16 04:54:22.190735,221.46
ocds-0c46vo-0384-SPE4A619FBUJ4,2019-11-16 08:59:06.052176,6.56
ocds-0c46vo-0384-SPE30019F3TSZ,2019-11-16 04:53:51.790988,491.2
ocds-0c46vo-0384-47QSEA20F0JZ2,2019-11-16 14:17:23.194996,34.56
ocds-0c46vo-0384-N0018319P0406,2019-11-16 15:31:14.017879,400.0
ocds-0c46vo-0384-SPE7MX19FAS8W,2019-11-16 14:16:49.878278,22.12
ocds-0c46vo-0384-SPE3SU19F5YNC,2019-11-16 15:30:51.474062,352.05
ocds-0c46vo-0384-SPE4A619V7534,2019-11-16 14:16:46.552376,40644.0
ocds-0c46vo-0384-SPE2DV19FFKXH,2019-11-16 15:29:57.614158,421.68
ocds-0c46vo-0384-W911W619F601A,2019-11-16 14:16:39.313844,42984.0
ocds-0c46vo-0384-SPE4A619FBJM6,2019-11-16 15:29:53.979918,869.8
ocds-0c46vo-0384-SPE7M119F566V,2019-11-16 14:16:32.908813,23.75
ocds-0c46vo-0384-SPE60719FC6UD,2019-11-16 15:28:25.785159,929.18
ocds-0c46vo-0384-47QSEA20F0JTF,2019-11-16 14:16:17.245152,44.0
ocds-0c46vo-0384-SPE2D619F33UK,2019-11-16 15:28:09.742042,377.66
ocds-0c46vo-0384-SPE4A619FBLBV,2019-11-16 14:15:44.306121,49.15
ocds-0c46vo-0384-SPE2DX19FBFPE,2019-11-16 15:27:17.756712,973.94
ocds-0c46vo-0384-47QSCC19F1VBX,2019-11-16 14:15:13.193354,40.8
