ocid,releasedate,aw_value
ocds-0c46vo-0385-bf96abb4-693d-4262-8700-2ef99757b282,2020-01-02 00:00:00.000000,164450.0
ocds-0c46vo-0133-000089-2020,2020-01-02 00:00:00.000000,87000.0
ocds-0c46vo-0133-000349-2020,2020-01-02 00:00:00.000000,201.6
ocds-0c46vo-0133-000388-2020,2020-01-02 00:00:00.000000,291.15
ocds-0c46vo-0133-000615-2020,2020-01-02 00:00:00.000000,365752.3
ocds-0c46vo-0133-000906-2020,2020-01-02 00:00:00.000000,10647004.6
ocds-0c46vo-0133-000080-2020,2020-01-02 00:00:00.000000,8500.0
ocds-0c46vo-0133-000298-2020,2020-01-02 00:00:00.000000,40000.0
ocds-0c46vo-0133-000304-2020,2020-01-02 00:00:00.000000,17387.28
ocds-0c46vo-0133-000738-2020,2020-01-02 00:00:00.000000,1.0
ocds-0c46vo-0133-000750-2020,2020-01-02 00:00:00.000000,350000.0
ocds-0c46vo-0385-977a3556-a051-441f-b950-4091015b5418,2020-01-02 00:00:00.000000,50876.1
ocds-0c46vo-0385-98169768-60e8-4afc-bb5e-97dfc7ad2d02,2020-01-02 00:00:00.000000,80000.0
ocds-0c46vo-0133-000388-2020,2020-01-02 00:00:00.000000,8241.2
ocds-0c46vo-0133-000388-2020,2020-01-02 00:00:00.000000,600.0
ocds-0c46vo-0133-000615-2020,2020-01-02 00:00:00.000000,365752.3
ocds-0c46vo-0133-000894-2020,2020-01-02 00:00:00.000000,95042500.0
ocds-0c46vo-0385-3a29935e-3380-40a9-bbf8-cf67d401b5ed,2020-01-02 00:00:00.000000,51752.0
ocds-0c46vo-0133-000075-2020,2020-01-02 00:00:00.000000,5197908.0
ocds-0c46vo-0133-000383-2020,2020-01-02 00:00:00.000000,55555.55
ocds-0c46vo-0133-000617-2020,2020-01-02 00:00:00.000000,5000000.0
ocds-0c46vo-0133-000961-2020,2020-01-02 00:00:00.000000,2496228.0
ocds-0c46vo-0133-000989-2020,2020-01-02 00:00:00.000000,10000000.0
ocds-0c46vo-0353-JAN376120,2020-01-02 00:00:00.000000,6450000.0
ocds-0c46vo-0133-000065-2020,2020-01-02 00:00:00.000000,885000.0
ocds-0c46vo-0133-000388-2020,2020-01-02 00:00:00.000000,4000.0
ocds-0c46vo-0133-000912-2020,2020-01-02 00:00:00.000000,17650.0
ocds-0c46vo-0385-36e6dbc2-3e43-4d57-a987-74a3f583ec25,2020-01-02 00:00:00.000000,235907.1
ocds-0c46vo-0385-a8684792-2c07-461c-ab82-a726bd407072,2020-01-02 00:00:00.000000,22732.8
ocds-0c46vo-0133-000074-2020,2020-01-02 00:00:00.000000,80401.0
ocds-0c46vo-0133-000288-2020,2020-01-02 00:00:00.000000,399500.0
ocds-0c46vo-0133-000334-2020,2020-01-02 00:00:00.000000,4204.7
ocds-0c46vo-0133-000348-2020,2020-01-02 00:00:00.000000,91032.57
ocds-0c46vo-0133-000710-2020,2020-01-02 00:00:00.000000,619741.55
ocds-0c46vo-0133-000776-2020,2020-01-02 00:00:00.000000,820800.0
ocds-0c46vo-0133-000259-2020,2020-01-02 00:00:00.000000,115200.0
ocds-0c46vo-0133-000338-2020,2020-01-02 00:00:00.000000,45000.0
ocds-0c46vo-0133-000668-2020,2020-01-02 00:00:00.000000,37703.0
ocds-0c46vo-0133-000704-2020,2020-01-02 00:00:00.000000,31000.0
ocds-0c46vo-0133-000737-2020,2020-01-02 00:00:00.000000,216595.62
ocds-0c46vo-0133-000961-2020,2020-01-02 00:00:00.000000,1538626.0
ocds-0c46vo-0133-000232-2020,2020-01-02 00:00:00.000000,640324.0
ocds-0c46vo-0133-000288-2020,2020-01-02 00:00:00.000000,635270.3
ocds-0c46vo-0133-000297-2020,2020-01-02 00:00:00.000000,360000.0
ocds-0c46vo-0385-6baed73d-58c0-4423-9619-fef8c009066e,2020-01-02 00:00:00.000000,149116.2
ocds-0c46vo-0133-000072-2020,2020-01-02 00:00:00.000000,87000.0
ocds-0c46vo-0133-000290-2020,2020-01-02 00:00:00.000000,4001.4
ocds-0c46vo-0133-000341-2020,2020-01-02 00:00:00.000000,85000.0
ocds-0c46vo-0133-000349-2020,2020-01-02 00:00:00.000000,284800.0
ocds-0c46vo-0133-000632-2020,2020-01-02 00:00:00.000000,2987500.0
ocds-0c46vo-0133-000685-2020,2020-01-02 00:00:00.000000,7700000.0
ocds-0c46vo-0133-000770-2020,2020-01-02 00:00:00.000000,542242.76
ocds-0c46vo-0385-53eae77f-de56-4e0c-86ba-d2e10ea012aa,2020-01-02 00:00:00.000000,124601.0
ocds-0c46vo-0133-000656-2020,2020-01-02 00:00:00.000000,19460.0
ocds-0c46vo-0133-000594-2020,2020-01-02 00:00:00.000000,608663.0
ocds-0c46vo-0133-000615-2020,2020-01-02 00:00:00.000000,365752.3
ocds-0c46vo-0133-000669-2020,2020-01-02 00:00:00.000000,840000.0
ocds-0c46vo-0133-000755-2020,2020-01-02 00:00:00.000000,1414616.0
ocds-0c46vo-0133-000961-2020,2020-01-02 00:00:00.000000,1019200.0
ocds-0c46vo-0133-000070-2020,2020-01-02 00:00:00.000000,445000.0
ocds-0c46vo-0133-000247-2020,2020-01-02 00:00:00.000000,1571792.44
ocds-0c46vo-0133-000285-2020,2020-01-02 00:00:00.000000,688726.0
ocds-0c46vo-0133-000689-2020,2020-01-02 00:00:00.000000,110016.0
ocds-0c46vo-0133-000698-2020,2020-01-02 00:00:00.000000,129200.0
ocds-0c46vo-0133-000710-2020,2020-01-02 00:00:00.000000,440684.46
ocds-0c46vo-0133-000774-2020,2020-01-02 00:00:00.000000,29364.2
ocds-0c46vo-0133-000912-2020,2020-01-02 00:00:00.000000,2201373.5
ocds-0c46vo-0385-2a747df6-66cd-4bba-ab29-6e94b7b00bd1,2020-01-02 00:00:00.000000,10000.0
ocds-0c46vo-0133-000096-2020,2020-01-02 00:00:00.000000,1468630.0
ocds-0c46vo-0133-000106-2020,2020-01-02 00:00:00.000000,5981653.83
ocds-0c46vo-0133-000368-2020,2020-01-02 00:00:00.000000,207600.0
ocds-0c46vo-0133-000761-2020,2020-01-02 00:00:00.000000,28016.52
ocds-0c46vo-0133-000276-2020,2020-01-02 00:00:00.000000,312300.0
ocds-0c46vo-0133-000315-2020,2020-01-02 00:00:00.000000,109596.15
ocds-0c46vo-0133-000388-2020,2020-01-02 00:00:00.000000,1986.0
ocds-0c46vo-0133-000693-2020,2020-01-02 00:00:00.000000,12500.0
ocds-0c46vo-0385-00c34e50-827d-43b1-949c-2a25d2f513cd,2020-01-02 00:00:00.000000,540000.0
ocds-0c46vo-0133-000102-2020,2020-01-02 00:00:00.000000,1984.0
ocds-0c46vo-0133-000106-2020,2020-01-02 00:00:00.000000,5981653.83
ocds-0c46vo-0133-000673-2020,2020-01-02 00:00:00.000000,57054.84
ocds-0c46vo-0133-000696-2020,2020-01-02 00:00:00.000000,480000.0
ocds-0c46vo-0353-JAN321254,2020-01-02 00:00:00.000000,500000.0
ocds-0c46vo-0133-000248-2020,2020-01-02 00:00:00.000000,938.7
ocds-0c46vo-0133-000615-2020,2020-01-02 00:00:00.000000,365752.3
ocds-0c46vo-0133-000946-2020,2020-01-02 00:00:00.000000,230880.0
ocds-0c46vo-0133-000288-2020,2020-01-02 00:00:00.000000,110180.0
ocds-0c46vo-0133-000598-2020,2020-01-02 00:00:00.000000,41237.42
ocds-0c46vo-0133-000615-2020,2020-01-02 00:00:00.000000,365752.3
ocds-0c46vo-0133-000602-2020,2020-01-02 00:00:00.000000,385000.0
ocds-0c46vo-0133-000956-2020,2020-01-02 00:00:00.000000,779241.24
ocds-0c46vo-0385-f9839113-fe29-49c8-a0d2-338a59227a27,2020-01-02 00:00:00.000000,101558.71
ocds-0c46vo-0385-b3d27722-99bf-4df4-8931-bbd014c4e39a,2020-01-02 00:00:00.000000,11000.0
ocds-0c46vo-0385-69e909d6-7115-446a-9b58-6abf651ca67d,2020-01-02 00:00:00.000000,144763.8
ocds-0c46vo-0385-f9055bcb-b7c1-4f1d-869f-8a7a80f98e03,2020-01-02 00:00:00.000000,274778.0
ocds-0c46vo-0133-000108-2020,2020-01-02 00:00:00.000000,1.0
ocds-0c46vo-0133-000237-2020,2020-01-02 00:00:00.000000,381718.4
ocds-0c46vo-0133-000304-2020,2020-01-02 00:00:00.000000,4133.88
ocds-0c46vo-0133-000678-2020,2020-01-02 00:00:00.000000,27420296.2
ocds-0c46vo-0133-000779-2020,2020-01-02 00:00:00.000000,77678.19
ocds-0c46vo-0385-88fe1cef-9279-47f9-8d08-ac643a95a647,2020-01-02 00:00:00.000000,332653.2
ocds-0c46vo-0133-000598-2020,2020-01-02 00:00:00.000000,15928.0
ocds-0c46vo-0133-000651-2020,2020-01-02 00:00:00.000000,60622.0
ocds-0c46vo-0133-000672-2020,2020-01-02 00:00:00.000000,1487.5
ocds-0c46vo-0133-000963-2020,2020-01-02 00:00:00.000000,940532.95
ocds-0c46vo-0133-000104-2020,2020-01-02 00:00:00.000000,448948.0
ocds-0c46vo-0133-000303-2020,2020-01-02 00:00:00.000000,214700.0
ocds-0c46vo-0133-000336-2020,2020-01-02 00:00:00.000000,300000.0
ocds-0c46vo-0133-000108-2020,2020-01-02 00:00:00.000000,1.0
ocds-0c46vo-0133-000248-2020,2020-01-02 00:00:00.000000,132731.68
ocds-0c46vo-0133-000710-2020,2020-01-02 00:00:00.000000,440684.46
ocds-0c46vo-0133-000248-2020,2020-01-02 00:00:00.000000,3392.0
ocds-0c46vo-0133-000956-2020,2020-01-02 00:00:00.000000,166157.52
ocds-0c46vo-0385-4564affc-bc4f-4474-bc09-2e3fa9f8b170,2020-01-02 00:00:00.000000,53776.8
ocds-0c46vo-0133-000242-2020,2020-01-02 00:00:00.000000,315313.45
ocds-0c46vo-0133-000607-2020,2020-01-02 00:00:00.000000,86597.57
ocds-0c46vo-0133-000615-2020,2020-01-02 00:00:00.000000,365752.3
ocds-0c46vo-0133-000767-2020,2020-01-02 00:00:00.000000,413223.14
ocds-0c46vo-0385-05d95a40-d43b-4dcc-83d5-dbff6ff0a47f,2020-01-02 00:00:00.000000,127859.0
ocds-0c46vo-0133-000334-2020,2020-01-02 00:00:00.000000,310562.18
ocds-0c46vo-0133-000347-2020,2020-01-02 00:00:00.000000,1500000.0
ocds-0c46vo-0133-000353-2020,2020-01-02 00:00:00.000000,1702990.48
ocds-0c46vo-0133-000388-2020,2020-01-02 00:00:00.000000,660.0
ocds-0c46vo-0133-000599-2020,2020-01-02 00:00:00.000000,590935.1
ocds-0c46vo-0133-000615-2020,2020-01-02 00:00:00.000000,365752.3
ocds-0c46vo-0133-000764-2020,2020-01-02 00:00:00.000000,10000.0
ocds-0c46vo-0385-0c60c51c-d72f-408b-bcfc-f0e0283c9367,2020-01-02 00:00:00.000000,77400.0
ocds-0c46vo-0133-000076-2020,2020-01-02 00:00:00.000000,178000.0
ocds-0c46vo-0133-000894-2020,2020-01-02 00:00:00.000000,95042500.0
ocds-0c46vo-0133-000355-2020,2020-01-02 00:00:00.000000,129944.4
ocds-0c46vo-0133-000387-2020,2020-01-02 00:00:00.000000,1600000.0
ocds-0c46vo-0133-000948-2020,2020-01-02 00:00:00.000000,453706.0
ocds-0c46vo-0385-d65bf507-a9e1-4b9b-aaee-f7cc43a52ecf,2020-01-02 00:00:00.000000,41000.0
ocds-0c46vo-0133-000063-2020,2020-01-02 00:00:00.000000,195000.0
ocds-0c46vo-0133-000304-2020,2020-01-02 00:00:00.000000,2663.5
ocds-0c46vo-0133-000304-2020,2020-01-02 00:00:00.000000,33566.4
ocds-0c46vo-0133-000625-2020,2020-01-02 00:00:00.000000,1845922.5
ocds-0c46vo-0133-000718-2020,2020-01-02 00:00:00.000000,490000.0
ocds-0c46vo-0385-401e418e-ce5a-46f0-ac60-13cca1bec6a9,2020-01-02 00:00:00.000000,191664.0
ocds-0c46vo-0133-000237-2020,2020-01-02 00:00:00.000000,144340.0
ocds-0c46vo-0133-000248-2020,2020-01-02 00:00:00.000000,5699.16
ocds-0c46vo-0133-000274-2020,2020-01-02 00:00:00.000000,9860.0
ocds-0c46vo-0133-000726-2020,2020-01-02 00:00:00.000000,9200000.0
ocds-0c46vo-0133-000897-2020,2020-01-02 00:00:00.000000,5793592.0
ocds-0c46vo-0385-049e0656-2b1d-4c62-bfb0-28d5873624d8,2020-01-02 00:00:00.000000,52460.1
ocds-0c46vo-0133-000246-2020,2020-01-02 00:00:00.000000,3851063.0
ocds-0c46vo-0133-000300-2020,2020-01-02 00:00:00.000000,1.0
ocds-0c46vo-0133-000388-2020,2020-01-02 00:00:00.000000,913.5
ocds-0c46vo-0133-000728-2020,2020-01-02 00:00:00.000000,600000.0
ocds-0c46vo-0133-000909-2020,2020-01-02 00:00:00.000000,470479.76
ocds-0c46vo-0385-49af3088-d451-45d8-b79f-b5a4199d5fa2,2020-01-02 00:00:00.000000,79432.0
ocds-0c46vo-0385-4eb8bd22-19a3-4c69-8cb6-8ff31dbfffe2,2020-01-02 00:00:00.000000,96525.0
ocds-0c46vo-0133-000275-2020,2020-01-02 00:00:00.000000,1190000.0
ocds-0c46vo-0133-000908-2020,2020-01-02 00:00:00.000000,6445000.0
ocds-0c46vo-0133-000961-2020,2020-01-02 00:00:00.000000,2578710.0
ocds-0c46vo-0133-000388-2020,2020-01-02 00:00:00.000000,490.0
ocds-0c46vo-0133-000956-2020,2020-01-02 00:00:00.000000,161222.32
ocds-0c46vo-0133-000313-2020,2020-01-02 00:00:00.000000,20899.0
ocds-0c46vo-0133-000344-2020,2020-01-02 00:00:00.000000,114166.67
ocds-0c46vo-0133-000615-2020,2020-01-02 00:00:00.000000,365752.3
ocds-0c46vo-0133-000084-2020,2020-01-02 00:00:00.000000,145000.0
ocds-0c46vo-0133-000297-2020,2020-01-02 00:00:00.000000,120000.0
ocds-0c46vo-0133-000620-2020,2020-01-02 00:00:00.000000,111533.0
ocds-0c46vo-0133-000738-2020,2020-01-02 00:00:00.000000,1.0
ocds-0c46vo-0133-000741-2020,2020-01-02 00:00:00.000000,155899.0
ocds-0c46vo-0133-000338-2020,2020-01-02 00:00:00.000000,3750.0
ocds-0c46vo-0133-000383-2020,2020-01-02 00:00:00.000000,55555.55
ocds-0c46vo-0133-000710-2020,2020-01-02 00:00:00.000000,440684.46
ocds-0c46vo-0133-000746-2020,2020-01-02 00:00:00.000000,339200.0
ocds-0c46vo-0133-000945-2020,2020-01-02 00:00:00.000000,14856.0
ocds-0c46vo-0385-f660bf30-0dd6-4357-980b-22c13ab91ff8,2020-01-02 00:00:00.000000,96470.0
ocds-0c46vo-0133-000343-2020,2020-01-02 00:00:00.000000,272000.0
ocds-0c46vo-0133-000370-2020,2020-01-02 00:00:00.000000,1257776.96
ocds-0c46vo-0133-000672-2020,2020-01-02 00:00:00.000000,68182.0
ocds-0c46vo-0133-000749-2020,2020-01-02 00:00:00.000000,457011.14
ocds-0c46vo-0133-000791-2020,2020-01-02 00:00:00.000000,14680.0
ocds-0c46vo-0385-7772e4a8-a76f-42cc-adc6-2688a858e597,2020-01-02 00:00:00.000000,20000.0
ocds-0c46vo-0133-000261-2020,2020-01-02 00:00:00.000000,75200.0
ocds-0c46vo-0133-000292-2020,2020-01-02 00:00:00.000000,412356.6
ocds-0c46vo-0133-000298-2020,2020-01-02 00:00:00.000000,40000.0
ocds-0c46vo-0133-000386-2020,2020-01-02 00:00:00.000000,6900.0
ocds-0c46vo-0133-000615-2020,2020-01-02 00:00:00.000000,365752.3
ocds-0c46vo-0133-000710-2020,2020-01-02 00:00:00.000000,976156.51
ocds-0c46vo-0133-000745-2020,2020-01-02 00:00:00.000000,46806.0
ocds-0c46vo-0133-000605-2020,2020-01-02 00:00:00.000000,7163100.0
ocds-0c46vo-0133-000730-2020,2020-01-02 00:00:00.000000,1.0
ocds-0c46vo-0133-000744-2020,2020-01-02 00:00:00.000000,500000.0
ocds-0c46vo-0385-e11b9f6b-6f8f-41f0-9cba-3efea1de4ff6,2020-01-02 00:00:00.000000,176238.4
ocds-0c46vo-0133-000322-2020,2020-01-02 00:00:00.000000,206319.0
ocds-0c46vo-0133-000331-2020,2020-01-02 00:00:00.000000,162360.0
ocds-0c46vo-0133-000388-2020,2020-01-02 00:00:00.000000,2590.0
ocds-0c46vo-0133-000615-2020,2020-01-02 00:00:00.000000,365752.3
ocds-0c46vo-0133-000621-2020,2020-01-02 00:00:00.000000,35000.0
ocds-0c46vo-0133-000616-2020,2020-01-02 00:00:00.000000,5091.0
ocds-0c46vo-0133-000912-2020,2020-01-02 00:00:00.000000,2201373.5
ocds-0c46vo-0385-fd620508-8525-4ef3-8067-39c7dacbee17,2020-01-02 00:00:00.000000,20843.55
ocds-0c46vo-0133-000097-2020,2020-01-02 00:00:00.000000,720.0
ocds-0c46vo-0133-000304-2020,2020-01-02 00:00:00.000000,7810.5
ocds-0c46vo-0133-000343-2020,2020-01-02 00:00:00.000000,24000.0
ocds-0c46vo-0133-000676-2020,2020-01-02 00:00:00.000000,49000.0
ocds-0c46vo-0133-000678-2020,2020-01-02 00:00:00.000000,56408414.14
ocds-0c46vo-0385-fe109326-1538-4e7c-9dc0-9734004ec1c6,2020-01-02 00:00:00.000000,148446.6
ocds-0c46vo-0133-000262-2020,2020-01-02 00:00:00.000000,1.0
ocds-0c46vo-0133-000332-2020,2020-01-02 00:00:00.000000,15000.0
ocds-0c46vo-0133-000385-2020,2020-01-02 00:00:00.000000,1682483.58
ocds-0c46vo-0133-000655-2020,2020-01-02 00:00:00.000000,750000.0
ocds-0c46vo-0385-cff50c23-1a6a-42ad-ab8e-a45403c0af20,2020-01-02 00:00:00.000000,52460.1
ocds-0c46vo-0133-000602-2020,2020-01-02 00:00:00.000000,385000.0
ocds-0c46vo-0133-000689-2020,2020-01-02 00:00:00.000000,125656.0
ocds-0c46vo-0133-000719-2020,2020-01-02 00:00:00.000000,37778.4
ocds-0c46vo-0133-000774-2020,2020-01-02 00:00:00.000000,15750.2
ocds-0c46vo-0385-2bfbbeac-4d30-40a1-8ed4-30fc5023db49,2020-01-02 00:00:00.000000,147488.0
ocds-0c46vo-0133-000082-2020,2020-01-02 00:00:00.000000,134900.0
ocds-0c46vo-0133-000058-2020,2020-01-02 00:00:00.000000,960000.0
ocds-0c46vo-0133-000104-2020,2020-01-02 00:00:00.000000,494755.44
ocds-0c46vo-0133-000301-2020,2020-01-02 00:00:00.000000,13564.14
ocds-0c46vo-0385-95899845-99d2-4b93-bde1-e85b35939da8,2020-01-02 00:00:00.000000,41000.0
ocds-0c46vo-0133-000291-2020,2020-01-02 00:00:00.000000,464195.0
ocds-0c46vo-0133-000322-2020,2020-01-02 00:00:00.000000,128007.12
ocds-0c46vo-0133-000388-2020,2020-01-02 00:00:00.000000,2310.0
ocds-0c46vo-0133-000388-2020,2020-01-02 00:00:00.000000,930.0
ocds-0c46vo-0133-000615-2020,2020-01-02 00:00:00.000000,365752.3
ocds-0c46vo-0133-000781-2020,2020-01-02 00:00:00.000000,740346.15
ocds-0c46vo-0133-000112-2020,2020-01-02 00:00:00.000000,15094124.72
ocds-0c46vo-0133-000232-2020,2020-01-02 00:00:00.000000,760362.0
ocds-0c46vo-0133-000288-2020,2020-01-02 00:00:00.000000,199520.3
ocds-0c46vo-0133-000298-2020,2020-01-02 00:00:00.000000,30000.0
ocds-0c46vo-0133-000343-2020,2020-01-02 00:00:00.000000,96000.0
ocds-0c46vo-0133-000349-2020,2020-01-02 00:00:00.000000,7500.0
ocds-0c46vo-0385-769611ef-44d5-4393-b2fb-8465814091cd,2020-01-02 00:00:00.000000,41000.0
ocds-0c46vo-0385-f82d1efa-a3af-45df-b19e-1a3cb0b776c9,2020-01-02 00:00:00.000000,22732.8
ocds-0c46vo-0385-1a0ca972-f945-4e03-a15a-1c8a392bb8f0,2020-01-02 00:00:00.000000,94718.25
ocds-0c46vo-0133-000360-2020,2020-01-02 00:00:00.000000,9138.25
ocds-0c46vo-0133-000349-2020,2020-01-02 00:00:00.000000,4800.0
ocds-0c46vo-0133-000388-2020,2020-01-02 00:00:00.000000,7035.0
ocds-0c46vo-0133-000615-2020,2020-01-02 00:00:00.000000,365752.3
ocds-0c46vo-0133-000954-2020,2020-01-02 00:00:00.000000,397953.22
ocds-0c46vo-0385-cdc37c86-4847-4f4b-8d84-ad6f16645ae5,2020-01-02 00:00:00.000000,10000.0
ocds-0c46vo-0385-4943226b-cef5-411e-8a9a-21bc2118e7ae,2020-01-02 00:00:00.000000,10000.0
ocds-0c46vo-0133-000377-2020,2020-01-02 00:00:00.000000,13128523.54
ocds-0c46vo-0133-000234-2020,2020-01-02 00:00:00.000000,891400.0
ocds-0c46vo-0133-000961-2020,2020-01-02 00:00:00.000000,1538626.0
ocds-0c46vo-0133-000104-2020,2020-01-02 00:00:00.000000,740714.12
ocds-0c46vo-0133-000108-2020,2020-01-02 00:00:00.000000,1.0
ocds-0c46vo-0133-000262-2020,2020-01-02 00:00:00.000000,1.0
ocds-0c46vo-0133-000279-2020,2020-01-02 00:00:00.000000,2245535.0
ocds-0c46vo-0133-000389-2020,2020-01-02 00:00:00.000000,3496.0
ocds-0c46vo-0385-0bbbfac7-9836-4c5c-bcb4-0f795046deba,2020-01-02 00:00:00.000000,52460.1
ocds-0c46vo-0133-000230-2020,2020-01-02 00:00:00.000000,36322.72
ocds-0c46vo-0133-000682-2020,2020-01-02 00:00:00.000000,2512.0
ocds-0c46vo-0385-2e572798-f5d0-4a87-a528-634ba6b3d5e0,2020-01-02 00:00:00.000000,84238.0
ocds-0c46vo-0133-000318-2020,2020-01-02 00:00:00.000000,160000.0
ocds-0c46vo-0353-JAN321256,2020-01-02 00:00:00.000000,500000.0
ocds-0c46vo-0385-6f88d567-e162-418d-bdd7-7af277907ed8,2020-01-02 00:00:00.000000,20889.0
ocds-0c46vo-0385-855edfdb-f67b-43ac-ae9f-5343f0c3c8c3,2020-01-02 00:00:00.000000,52460.1
ocds-0c46vo-0133-000298-2020,2020-01-02 00:00:00.000000,20000.0
ocds-0c46vo-0133-000598-2020,2020-01-02 00:00:00.000000,30207.75
ocds-0c46vo-0133-000682-2020,2020-01-02 00:00:00.000000,69280.0
ocds-0c46vo-0133-000304-2020,2020-01-02 00:00:00.000000,884.52
ocds-0c46vo-0133-000598-2020,2020-01-02 00:00:00.000000,12670.54
ocds-0c46vo-0133-000896-2020,2020-01-02 00:00:00.000000,2612550.0
ocds-0c46vo-0133-000947-2020,2020-01-02 00:00:00.000000,4711991.7
ocds-0c46vo-0133-000052-2020,2020-01-02 00:00:00.000000,43886052.0
ocds-0c46vo-0133-000056-2020,2020-01-02 00:00:00.000000,22439.25
ocds-0c46vo-0133-000254-2020,2020-01-02 00:00:00.000000,698452.65
ocds-0c46vo-0133-000299-2020,2020-01-02 00:00:00.000000,1.0
ocds-0c46vo-0133-000322-2020,2020-01-02 00:00:00.000000,105220.0
ocds-0c46vo-0133-000388-2020,2020-01-02 00:00:00.000000,3410.0
ocds-0c46vo-0133-000598-2020,2020-01-02 00:00:00.000000,22930.74
ocds-0c46vo-0133-000697-2020,2020-01-02 00:00:00.000000,9480.0
ocds-0c46vo-0133-000700-2020,2020-01-02 00:00:00.000000,1592344.0
ocds-0c46vo-0133-000710-2020,2020-01-02 00:00:00.000000,530738.92
ocds-0c46vo-0133-000961-2020,2020-01-02 00:00:00.000000,1203970.0
ocds-0c46vo-0133-000104-2020,2020-01-02 00:00:00.000000,1064633.12
ocds-0c46vo-0133-000236-2020,2020-01-02 00:00:00.000000,145000.0
ocds-0c46vo-0133-000349-2020,2020-01-02 00:00:00.000000,273000.0
ocds-0c46vo-0133-000364-2020,2020-01-02 00:00:00.000000,2021418.63
ocds-0c46vo-0133-000370-2020,2020-01-02 00:00:00.000000,58563.0
ocds-0c46vo-0133-000696-2020,2020-01-02 00:00:00.000000,480000.0
ocds-0c46vo-0385-6dd44883-a8fa-4060-b66c-9f3d0daadd3d,2020-01-02 00:00:00.000000,155458.8
ocds-0c46vo-0133-000059-2020,2020-01-02 00:00:00.000000,1800000.0
ocds-0c46vo-0385-09d38e60-9f21-4f77-962f-11ee256bdb96,2020-01-02 00:00:00.000000,41000.0
ocds-0c46vo-0385-1bfb1520-3d87-4c17-86ab-6914f6018fc2,2020-01-02 00:00:00.000000,124872.0
ocds-0c46vo-0133-000286-2020,2020-01-02 00:00:00.000000,357958.29
ocds-0c46vo-0133-000320-2020,2020-01-02 00:00:00.000000,2100000.0
ocds-0c46vo-0133-000615-2020,2020-01-02 00:00:00.000000,365752.3
ocds-0c46vo-0133-000705-2020,2020-01-02 00:00:00.000000,322400.0
ocds-0c46vo-0133-000961-2020,2020-01-02 00:00:00.000000,1538626.0
ocds-0c46vo-0353-JAN321249,2020-01-02 00:00:00.000000,145.5
ocds-0c46vo-0385-d33eadd6-3378-4d83-a82b-b11a91f2ec50,2020-01-02 00:00:00.000000,157000.0
ocds-0c46vo-0133-000099-2020,2020-01-02 00:00:00.000000,90.0
ocds-0c46vo-0133-000288-2020,2020-01-02 00:00:00.000000,274200.0
ocds-0c46vo-0385-c92e0fce-3349-4f7a-82e3-ed5837ae2ef2,2020-01-02 00:00:00.000000,80000.0
ocds-0c46vo-0133-000322-2020,2020-01-02 00:00:00.000000,605970.0
ocds-0c46vo-0133-000334-2020,2020-01-02 00:00:00.000000,19642.88
ocds-0c46vo-0133-000615-2020,2020-01-02 00:00:00.000000,365752.3
ocds-0c46vo-0133-000691-2020,2020-01-02 00:00:00.000000,1500000.0
ocds-0c46vo-0385-16c4ae88-9c73-42e2-81a8-40a35fdeb51b,2020-01-02 00:00:00.000000,10746.12
ocds-0c46vo-0385-36cb19ad-85cf-4df6-8f65-357460b169c5,2020-01-02 00:00:00.000000,52460.1
ocds-0c46vo-0133-000261-2020,2020-01-02 00:00:00.000000,77354.0
ocds-0c46vo-0133-000372-2020,2020-01-02 00:00:00.000000,4323.0
ocds-0c46vo-0133-000600-2020,2020-01-02 00:00:00.000000,1.0
ocds-0c46vo-0133-000615-2020,2020-01-02 00:00:00.000000,365752.3
ocds-0c46vo-0133-000672-2020,2020-01-02 00:00:00.000000,314595.0
ocds-0c46vo-0133-000739-2020,2020-01-02 00:00:00.000000,1.0
ocds-0c46vo-0385-9766033f-31f1-427b-b806-61b137542f57,2020-01-02 00:00:00.000000,11000.0
ocds-0c46vo-0385-c59da75f-89cd-4f31-9840-92d6713e38d3,2020-01-02 00:00:00.000000,18900.0
ocds-0c46vo-0385-07bac927-51ca-4ae8-8ec4-cad213b8e418,2020-01-02 00:00:00.000000,120000.0
ocds-0c46vo-0133-000241-2020,2020-01-02 00:00:00.000000,34200.0
ocds-0c46vo-0133-000279-2020,2020-01-02 00:00:00.000000,3599739.0
ocds-0c46vo-0133-000726-2020,2020-01-02 00:00:00.000000,7700000.0
ocds-0c46vo-0133-000987-2020,2020-01-02 00:00:00.000000,1720000.0
ocds-0c46vo-0133-000722-2020,2020-01-02 00:00:00.000000,24998.0
ocds-0c46vo-0385-30ccd816-a141-4c77-a88d-e775ba07c1de,2020-01-02 00:00:00.000000,176592.0
ocds-0c46vo-0133-000306-2020,2020-01-02 00:00:00.000000,10878000.0
ocds-0c46vo-0133-000343-2020,2020-01-02 00:00:00.000000,160000.0
ocds-0c46vo-0133-000372-2020,2020-01-02 00:00:00.000000,4949.2
ocds-0c46vo-0133-000615-2020,2020-01-02 00:00:00.000000,365752.3
ocds-0c46vo-0133-000337-2020,2020-01-02 00:00:00.000000,285908.0
ocds-0c46vo-0133-000337-2020,2020-01-02 00:00:00.000000,243850.0
ocds-0c46vo-0133-000769-2020,2020-01-02 00:00:00.000000,1033889.3
ocds-0c46vo-0133-000779-2020,2020-01-02 00:00:00.000000,164816.64
